"iso3","date","confirmed","deaths","recovered","2017"
"KGZ",2020-04-23,631,8,302,6201500
"KGZ",2020-04-24,665,8,345,6201500
"KGZ",2020-04-25,665,8,345,6201500
"KGZ",2020-04-26,682,8,370,6201500
"KGZ",2020-04-27,695,8,395,6201500
"KGZ",2020-04-28,708,8,416,6201500
"KGZ",2020-04-29,729,8,437,6201500
"KGZ",2020-04-30,746,8,462,6201500
"KGZ",2020-05-01,756,8,504,6201500
"KGZ",2020-05-02,769,8,527,6201500
"KGZ",2020-05-03,795,10,564,6201500
"KGZ",2020-05-04,830,10,575,6201500
"KGZ",2020-05-05,843,11,600,6201500
"KGZ",2020-05-06,871,12,614,6201500
"KGZ",2020-05-07,895,12,637,6201500
"KGZ",2020-05-08,906,12,650,6201500
"KGZ",2020-05-09,931,12,658,6201500
"KGZ",2020-05-10,1002,12,675,6201500
"KGZ",2020-05-11,1016,12,688,6201500
"KGZ",2020-05-12,1037,12,709,6201500
"KGZ",2020-05-13,1044,12,726,6201500
"KGZ",2020-05-14,1082,12,735,6201500
"KGZ",2020-05-15,1111,14,745,6201500
"KGZ",2020-05-16,1117,14,783,6201500
"KGZ",2020-05-17,1138,14,804,6201500
"KGZ",2020-05-18,1216,14,827,6201500
"KGZ",2020-05-19,1243,14,898,6201500
"KGZ",2020-05-20,1270,14,910,6201500
"KGZ",2020-05-21,1313,14,923,6201500
"KGZ",2020-05-22,1350,14,939,6201500
"KGZ",2020-05-23,1365,14,957,6201500
"KGZ",2020-05-24,1403,14,980,6201500
"KGZ",2020-05-25,1433,16,992,6201500
"KGZ",2020-05-26,1468,16,1015,6201500
"KGZ",2020-05-27,1520,16,1043,6201500
"KGZ",2020-05-28,1594,16,1066,6201500
"KGZ",2020-05-29,1662,16,1088,6201500
"KGZ",2020-05-30,1722,16,1113,6201500
"KGZ",2020-05-31,1748,16,1170,6201500
"KGZ",2020-06-01,1817,16,1181,6201500
"KGZ",2020-06-02,1845,17,1219,6201500
"KGZ",2020-06-03,1871,20,1265,6201500
"KGZ",2020-06-04,1899,20,1292,6201500
"KGZ",2020-06-05,1936,22,1340,6201500
"KGZ",2020-06-06,1974,22,1360,6201500
"KGZ",2020-06-07,2007,22,1425,6201500
"KGZ",2020-06-08,2032,23,1445,6201500
"KGZ",2020-06-09,2055,24,1483,6201500
"KGZ",2020-06-10,2093,26,1572,6201500
"KGZ",2020-06-11,2166,26,1668,6201500
"KGZ",2020-06-12,2166,26,1668,6201500
"KGZ",2020-06-13,2207,27,1722,6201500
"KGZ",2020-06-14,2285,27,1791,6201500
"KGZ",2020-06-15,2472,28,1847,6201500
"KGZ",2020-06-16,2562,30,1902,6201500
"KGZ",2020-06-17,2657,31,1933,6201500
"KGZ",2020-06-18,2657,31,1933,6201500
"KGZ",2020-06-19,2789,32,1961,6201500
"KGZ",2020-06-20,2981,35,1981,6201500
"KGZ",2020-06-21,3356,40,2021,6201500
"KGZ",2020-06-22,3356,40,2021,6201500
"KGZ",2020-06-23,3726,42,2082,6201500
"KGZ",2020-06-24,3954,43,2112,6201500
"KGZ",2020-06-25,4204,43,2162,6201500
"KGZ",2020-06-26,4446,46,2194,6201500
"KGZ",2020-06-27,4513,46,2212,6201500
"KGZ",2020-06-28,5017,50,2294,6201500
"KGZ",2020-06-29,5296,57,2370,6201500
"KGZ",2020-06-30,5506,61,2443,6201500
"KGZ",2020-07-01,6261,66,2530,6201500
"KGZ",2020-07-02,6767,76,2655,6201500
"KGZ",2020-07-03,6878,76,2671,6201500
"KGZ",2020-07-04,7094,78,2714,6201500
"KGZ",2020-07-05,7377,88,2802,6201500
"KGZ",2020-07-06,8141,99,2916,6201500
"KGZ",2020-07-07,8279,107,2967,6201500
"KGZ",2020-07-08,8847,116,3053,6201500
"KGZ",2020-07-09,9358,122,3134,6201500
"KGZ",2020-07-10,9910,125,3236,6201500
"KGZ",2020-07-11,10410,129,3253,6201500
"KGZ",2020-07-12,11117,147,3460,6201500
"KGZ",2020-07-13,11444,149,3538,6201500
"KGZ",2020-07-14,11444,149,3538,6201500
"KGZ",2020-07-15,12282,165,3712,6201500
"KGZ",2020-07-16,12498,167,3735,6201500
"KGZ",2020-07-17,13101,173,3821,6201500
"KGZ",2020-07-18,24606,900,10704,6201500
"KGZ",2020-07-19,27143,1037,13109,6201500
"KGZ",2020-07-20,27143,1037,13109,6201500
"KGZ",2020-07-21,28251,1079,14776,6201500
"KGZ",2020-07-22,28980,1111,15536,6201500
"KGZ",2020-07-23,31247,1211,18038,6201500
"KGZ",2020-07-24,31247,1211,18038,6201500
"KGZ",2020-07-25,32124,1249,19203,6201500
"KGZ",2020-07-26,32813,1277,20388,6201500
"KGZ",2020-07-27,33296,1301,21205,6201500
"KGZ",2020-07-28,33844,1329,22296,6201500
"KGZ",2020-07-29,34592,1347,22296,6201500
"KGZ",2020-07-30,35223,1364,23985,6201500
"KGZ",2020-07-31,35805,1378,25037,6201500
"KGZ",2020-08-01,36299,1397,26419,6201500
"KGZ",2020-08-02,36719,1409,27274,6201500
"KGZ",2020-08-03,37129,1420,27927,6201500
"KGZ",2020-08-04,37541,1427,28743,6201500
"KGZ",2020-08-05,38110,1438,29513,6201500
"KGZ",2020-08-06,38659,1447,30099,6201500
"KGZ",2020-08-07,39162,1451,30764,6201500
"KGZ",2020-08-08,39571,1459,31062,6201500
"KGZ",2020-08-09,39919,1468,31822,6201500
"KGZ",2020-08-10,40085,1474,32126,6201500
"KGZ",2020-08-11,40455,1478,32734,6201500
"KGZ",2020-08-12,40759,1484,32997,6201500
"KGZ",2020-08-13,41069,1487,33288,6201500
"KGZ",2020-08-14,41373,1491,33592,6201500
"KGZ",2020-08-15,41645,1493,33951,6201500
"KGZ",2020-08-16,41856,1495,34276,6201500
"KGZ",2020-08-17,41991,1496,34537,6201500
"KGZ",2020-08-18,42146,1498,34855,6201500
"KGZ",2020-08-19,42325,1498,35197,6201500
"KGZ",2020-08-20,42507,1498,35486,6201500
"KGZ",2020-08-21,42703,1055,35831,6201500
"KGZ",2020-08-22,42889,1055,36056,6201500
"KGZ",2020-08-23,43023,1056,36397,6201500
"KGZ",2020-08-24,43126,1057,36615,6201500
"KGZ",2020-08-25,43245,1057,36925,6201500
"KGZ",2020-08-26,43358,1057,37217,6201500
"KGZ",2020-08-27,43459,1057,37492,6201500
"KGZ",2020-08-28,43587,1057,37726,6201500
"KGZ",2020-08-29,43712,1057,37973,6201500
"KGZ",2020-08-30,43820,1058,38198,6201500
"KGZ",2020-08-31,43898,1058,38459,6201500
"KGZ",2020-09-01,43958,1059,38649,6201500
"KGZ",2020-09-02,44036,1059,38895,6201500
"KGZ",2020-09-03,44135,1059,39174,6201500
"KGZ",2020-09-04,44199,1060,39389,6201500
"KGZ",2020-09-05,44293,1060,39599,6201500
"KGZ",2020-09-06,44403,1060,39826,6201500
"KGZ",2020-09-07,44458,1060,39960,6201500
"KGZ",2020-09-08,44487,1060,40092,6201500
"KGZ",2020-09-09,44613,1061,40336,6201500
"KGZ",2020-09-10,44684,1061,40487,6201500
"KGZ",2020-09-11,44761,1063,40631,6201500
"KGZ",2020-09-12,44828,1063,40779,6201500
"KGZ",2020-09-13,44881,1063,40922,6201500
"KGZ",2020-09-14,44928,1063,41023,6201500
"KGZ",2020-09-15,44999,1063,41103,6201500
"KGZ",2020-09-16,45072,1063,41210,6201500
"KGZ",2020-09-17,45153,1063,41317,6201500
"KGZ",2020-09-18,45244,1063,41415,6201500
"KGZ",2020-09-19,45335,1063,41484,6201500
"KGZ",2020-09-20,45335,1063,41484,6201500
"KGZ",2020-09-21,45471,1063,41682,6201500
"KGZ",2020-09-22,45542,1063,41796,6201500
"KGZ",2020-09-23,45630,1063,41904,6201500
"KGZ",2020-09-24,45757,1063,42005,6201500
"KGZ",2020-09-25,45932,1063,42147,6201500
"KGZ",2020-09-26,46090,1063,42302,6201500
"KGZ",2020-09-27,46251,1063,42453,6201500
"KGZ",2020-09-28,46355,1064,42613,6201500
"KGZ",2020-09-29,46522,1064,42761,6201500
"KGZ",2020-09-30,46669,1064,42879,6201500
"KGZ",2020-10-01,46841,1065,42983,6201500
"KGZ",2020-10-02,47056,1065,43137,6201500
"KGZ",2020-10-03,47184,1066,43278,6201500
"KGZ",2020-10-04,47428,1066,43418,6201500
"KGZ",2020-10-05,47635,1066,43521,6201500
"KGZ",2020-10-06,47799,1066,43644,6201500
"KGZ",2020-10-07,48097,1069,43798,6201500
"KGZ",2020-10-08,48342,1073,43957,6201500
"KGZ",2020-10-09,48617,1077,44097,6201500
"KGZ",2020-10-10,48924,1082,44227,6201500
"KGZ",2020-10-11,49230,1085,44227,6201500
"KGZ",2020-10-12,49528,1090,44522,6201500
"KGZ",2020-10-13,49871,1092,44712,6201500
"KGZ",2020-10-14,50201,1094,44884,6201500
"KGZ",2020-10-15,50589,1099,45080,6201500
"KGZ",2020-10-16,51020,1103,45288,6201500
"KGZ",2020-10-17,51490,1108,45509,6201500
"KGZ",2020-10-18,52044,1111,45736,6201500
"KGZ",2020-10-19,52526,1111,45863,6201500
"KGZ",2020-10-20,52910,1113,46139,6201500
"KGZ",2020-10-21,53459,1118,46444,6201500
"KGZ",2020-10-22,54006,1122,46726,6201500
"KGZ",2020-10-23,54588,1126,47050,6201500
"KGZ",2020-10-24,55144,1130,47337,6201500
"KGZ",2020-10-25,55750,1134,47616,6201500
"KGZ",2020-10-26,56170,1134,47843,6201500
"KGZ",2020-10-27,56738,1136,48223,6201500
"KGZ",2020-10-28,57276,1138,48637,6201500
"KGZ",2020-10-29,57798,1139,49097,6201500
"KGZ",2020-10-30,58394,1142,49522,6201500
"KGZ",2020-10-31,58878,1144,49983,6201500
"KGZ",2020-11-01,58878,1144,49983,6201500
"KGZ",2020-11-02,59879,1155,50741,6201500
"KGZ",2020-11-03,60774,1163,51815,6201500
"KGZ",2020-11-04,61309,1167,52343,6201500
"KGZ",2020-11-05,61309,1167,52343,6201500
"KGZ",2020-11-06,61748,1170,52855,6201500
"KGZ",2020-11-07,62304,1172,53406,6201500
"KGZ",2020-11-08,62819,1177,53952,6201500
"KGZ",2020-11-09,63390,1182,54358,6201500
"KGZ",2020-11-10,64360,1188,55306,6201500
"KGZ",2020-11-11,64360,1188,55306,6201500
"KGZ",2020-11-12,64887,1193,55824,6201500
"KGZ",2020-11-13,65454,1195,56307,6201500
"KGZ",2020-11-14,65953,1196,56847,6201500
"KGZ",2020-11-15,66983,1203,57760,6201500
"KGZ",2020-11-16,66983,1203,57760,6201500
"KGZ",2020-11-17,67469,1207,58315,6201500
"KGZ",2020-11-18,67894,1212,58846,6201500
"KGZ",2020-11-19,68316,1217,59362,6201500
"KGZ",2020-11-20,68702,1223,59789,6201500
"KGZ",2020-11-21,69149,1227,60294,6201500
"KGZ",2020-11-22,69581,1231,60811,6201500
"KGZ",2020-11-23,69885,1237,61160,6201500
"KGZ",2020-11-24,70366,1241,61593,6201500
"KGZ",2020-11-25,71171,1251,62544,6201500
"KGZ",2020-11-26,71548,1256,62946,6201500
"KGZ",2020-11-27,71548,1256,62946,6201500
"KGZ",2020-11-28,71971,1262,63407,6201500
"KGZ",2020-11-29,72807,1271,64149,6201500
"KGZ",2020-11-30,73178,1275,64711,6201500
"KGZ",2020-12-01,73178,1275,64711,6201500
"KGZ",2020-12-02,73513,1277,65189,6201500
"KGZ",2020-12-03,73933,1285,66113,6201500
"KGZ",2020-12-04,74373,1285,66113,6201500
"KGZ",2020-12-05,74774,1290,66538,6201500
"KGZ",2020-12-06,75395,1297,67400,6201500
"KGZ",2020-12-07,75395,1297,67400,6201500
"KGZ",2020-12-08,75690,1301,67873,6201500
"KGZ",2020-12-09,76012,1306,68894,6201500
"KGZ",2020-12-10,76391,1306,68894,6201500
"KGZ",2020-12-11,77059,1307,69794,6201500
"KGZ",2020-12-12,77059,1307,69794,6201500
"KGZ",2020-12-13,77356,1312,70450,6201500
"KGZ",2020-12-14,77674,1312,70450,6201500
"KGZ",2020-12-15,78151,1317,71270,6201500
"KGZ",2020-12-16,78151,1317,71270,6201500
"KGZ",2020-12-17,78415,1321,71656,6201500
"KGZ",2020-12-18,78679,1324,72051,6201500
"KGZ",2020-12-19,78911,1328,72459,6201500
"KGZ",2020-12-20,79254,1331,73005,6201500
"KGZ",2020-12-21,79254,1331,73005,6201500
"KGZ",2020-12-22,79429,1335,73300,6201500
"KGZ",2020-12-23,79659,1337,73561,6201500
"KGZ",2020-12-24,79845,1340,73870,6201500
"KGZ",2020-12-25,80025,1340,74177,6201500
"KGZ",2020-12-26,80182,1344,74477,6201500
"KGZ",2020-12-27,80373,1348,74820,6201500
"KGZ",2020-12-28,80535,1349,75057,6201500
"KGZ",2020-12-29,80654,1353,75334,6201500
"KGZ",2020-12-30,80843,1354,75624,6201500
"KGZ",2020-12-31,81034,1355,75918,6201500
"KGZ",2021-01-01,81156,1356,76148,6201500
"KGZ",2021-01-02,81214,1358,76351,6201500
"KGZ",2021-01-03,81388,1360,76728,6201500
"KGZ",2021-01-04,81388,1360,76728,6201500
"KGZ",2021-01-05,81512,1360,76955,6201500
"KGZ",2021-01-06,81656,1361,77170,6201500
"KGZ",2021-01-07,81826,1363,77376,6201500
"KGZ",2021-01-08,81991,1365,77547,6201500
"KGZ",2021-01-09,82138,1367,77751,6201500
"KGZ",2021-01-10,82273,1369,77902,6201500
"KGZ",2021-01-11,82380,1371,78003,6201500
"KGZ",2021-01-12,82587,1375,78358,6201500
"KGZ",2021-01-13,82587,1375,78358,6201500
"KGZ",2021-01-14,82723,1378,78563,6201500
"KGZ",2021-01-15,82986,1382,78866,6201500
"KGZ",2021-01-16,83109,1384,78994,6201500
"KGZ",2021-01-17,83178,1387,79104,6201500
"KGZ",2021-01-18,83178,1387,79104,6201500
"KGZ",2021-01-19,83430,1392,79373,6201500
"KGZ",2021-01-20,83430,1392,79373,6201500
"KGZ",2021-01-21,83585,1394,79509,6201500
"KGZ",2021-01-22,83796,1398,79772,6201500
"KGZ",2021-01-23,83796,1398,79772,6201500
"KGZ",2021-01-24,83900,1400,79927,6201500
"KGZ",2021-01-25,84068,1402,80182,6201500
"KGZ",2021-01-26,84175,1405,80330,6201500
"KGZ",2021-01-27,84303,1408,80481,6201500
"KGZ",2021-01-28,84303,1408,80481,6201500
"KGZ",2021-01-29,84377,1409,80643,6201500
"KGZ",2021-01-30,84529,1412,80896,6201500
"KGZ",2021-01-31,84588,1412,80987,6201500
"KGZ",2021-02-01,84588,1412,80987,6201500
"KGZ",2021-02-02,84646,1414,81102,6201500
"KGZ",2021-02-03,84832,1418,81334,6201500
"KGZ",2021-02-04,84920,1420,81444,6201500
"KGZ",2021-02-05,84920,1420,81444,6201500
"KGZ",2021-02-06,84992,1423,81542,6201500
"KGZ",2021-02-07,85071,1426,81635,6201500
"KGZ",2021-02-08,85113,1431,81714,6201500
"KGZ",2021-02-09,85171,1433,81825,6201500
"KGZ",2021-02-10,85253,1436,81923,6201500
"KGZ",2021-02-11,85328,1437,82098,6201500
"KGZ",2021-02-12,85398,1439,82098,6201500
"KGZ",2021-02-13,85441,1441,82253,6201500
"KGZ",2021-02-14,85475,1442,82306,6201500
"KGZ",2021-02-15,85516,1442,82306,6201500
"KGZ",2021-02-16,85564,1444,82391,6201500
"KGZ",2021-02-17,85689,1447,82525,6201500
"KGZ",2021-02-18,85689,1447,82525,6201500
"KGZ",2021-02-19,85831,1452,82690,6201500
"KGZ",2021-02-20,85831,1452,82690,6201500
"KGZ",2021-02-21,85929,1458,82803,6201500
"KGZ",2021-02-22,85929,1458,82803,6201500
"KGZ",2021-02-23,86001,1460,82879,6201500
"KGZ",2021-02-24,86025,1460,82938,6201500
"KGZ",2021-02-25,86091,1463,83006,6201500
"KGZ",2021-02-26,86142,1463,83061,6201500
"KGZ",2021-02-27,86185,1463,83127,6201500
"KHM",2020-01-22,0,0,0,16005373
"KHM",2020-01-23,0,0,0,16005373
"KHM",2020-01-24,0,0,0,16005373
"KHM",2020-01-25,0,0,0,16005373
"KHM",2020-01-26,0,0,0,16005373
"KHM",2020-01-27,1,0,0,16005373
"KHM",2020-01-28,1,0,0,16005373
"KHM",2020-01-29,1,0,0,16005373
"KHM",2020-01-30,1,0,0,16005373
"KHM",2020-01-31,1,0,0,16005373
"KHM",2020-02-01,1,0,0,16005373
"KHM",2020-02-02,1,0,0,16005373
"KHM",2020-02-03,1,0,0,16005373
"KHM",2020-02-04,1,0,0,16005373
"KHM",2020-02-05,1,0,0,16005373
"KHM",2020-02-06,1,0,0,16005373
"KHM",2020-02-07,1,0,0,16005373
"KHM",2020-02-08,1,0,0,16005373
"KHM",2020-02-09,1,0,0,16005373
"KHM",2020-02-10,1,0,0,16005373
"KHM",2020-02-11,1,0,0,16005373
"KHM",2020-02-12,1,0,1,16005373
"KHM",2020-02-13,1,0,1,16005373
"KHM",2020-02-14,1,0,1,16005373
"KHM",2020-02-15,1,0,1,16005373
"KHM",2020-02-16,1,0,1,16005373
"KHM",2020-02-17,1,0,1,16005373
"KHM",2020-02-18,1,0,1,16005373
"KHM",2020-02-19,1,0,1,16005373
"KHM",2020-02-20,1,0,1,16005373
"KHM",2020-02-21,1,0,1,16005373
"KHM",2020-02-22,1,0,1,16005373
"KHM",2020-02-23,1,0,1,16005373
"KHM",2020-02-24,1,0,1,16005373
"KHM",2020-02-25,1,0,1,16005373
"KHM",2020-02-26,1,0,1,16005373
"KHM",2020-02-27,1,0,1,16005373
"KHM",2020-02-28,1,0,1,16005373
"KHM",2020-02-29,1,0,1,16005373
"KHM",2020-03-01,1,0,1,16005373
"KHM",2020-03-02,1,0,1,16005373
"KHM",2020-03-03,1,0,1,16005373
"KHM",2020-03-04,1,0,1,16005373
"KHM",2020-03-05,1,0,1,16005373
"KHM",2020-03-06,1,0,1,16005373
"KHM",2020-03-07,1,0,1,16005373
"KHM",2020-03-08,2,0,1,16005373
"KHM",2020-03-09,2,0,1,16005373
"KHM",2020-03-10,2,0,1,16005373
"KHM",2020-03-11,3,0,1,16005373
"KHM",2020-03-12,3,0,1,16005373
"KHM",2020-03-13,5,0,1,16005373
"KHM",2020-03-14,7,0,1,16005373
"KHM",2020-03-15,7,0,1,16005373
"KHM",2020-03-16,7,0,1,16005373
"KHM",2020-03-17,33,0,1,16005373
"KHM",2020-03-18,35,0,1,16005373
"KHM",2020-03-19,37,0,1,16005373
"KHM",2020-03-20,51,0,1,16005373
"KHM",2020-03-21,53,0,1,16005373
"KHM",2020-03-22,84,0,1,16005373
"KHM",2020-03-23,87,0,1,16005373
"KHM",2020-03-24,91,0,4,16005373
"KHM",2020-03-25,96,0,10,16005373
"KHM",2020-03-26,96,0,10,16005373
"KHM",2020-03-27,99,0,11,16005373
"KHM",2020-03-28,99,0,13,16005373
"KHM",2020-03-29,103,0,21,16005373
"KHM",2020-03-30,107,0,21,16005373
"KHM",2020-03-31,109,0,23,16005373
"KHM",2020-04-01,109,0,25,16005373
"KHM",2020-04-02,110,0,34,16005373
"KHM",2020-04-03,114,0,35,16005373
"KHM",2020-04-04,114,0,50,16005373
"KHM",2020-04-05,114,0,50,16005373
"KHM",2020-04-06,114,0,53,16005373
"KHM",2020-04-07,115,0,58,16005373
"KHM",2020-04-08,117,0,63,16005373
"KHM",2020-04-09,119,0,62,16005373
"KHM",2020-04-10,119,0,72,16005373
"KHM",2020-04-11,120,0,75,16005373
"KHM",2020-04-12,122,0,77,16005373
"KHM",2020-04-13,122,0,77,16005373
"KHM",2020-04-14,122,0,91,16005373
"KHM",2020-04-15,122,0,96,16005373
"KHM",2020-04-16,122,0,98,16005373
"KHM",2020-04-17,122,0,98,16005373
"KHM",2020-04-18,122,0,103,16005373
"KHM",2020-04-19,122,0,105,16005373
"KHM",2020-04-20,122,0,107,16005373
"KHM",2020-04-21,122,0,110,16005373
"KHM",2020-04-22,122,0,110,16005373
"KHM",2020-04-23,122,0,110,16005373
"KHM",2020-04-24,122,0,117,16005373
"KHM",2020-04-25,122,0,117,16005373
"KHM",2020-04-26,122,0,117,16005373
"KHM",2020-04-27,122,0,119,16005373
"KHM",2020-04-28,122,0,119,16005373
"KHM",2020-04-29,122,0,119,16005373
"KHM",2020-04-30,122,0,119,16005373
"KHM",2020-05-01,122,0,120,16005373
"KHM",2020-05-02,122,0,120,16005373
"KHM",2020-05-03,122,0,120,16005373
"KHM",2020-05-04,122,0,120,16005373
"KHM",2020-05-05,122,0,120,16005373
"KHM",2020-05-06,122,0,120,16005373
"KHM",2020-05-07,122,0,120,16005373
"KHM",2020-05-08,122,0,120,16005373
"KHM",2020-05-09,122,0,120,16005373
"KHM",2020-05-10,122,0,120,16005373
"KHM",2020-05-11,122,0,121,16005373
"KHM",2020-05-12,122,0,121,16005373
"KHM",2020-05-13,122,0,121,16005373
"KHM",2020-05-14,122,0,121,16005373
"KHM",2020-05-15,122,0,122,16005373
"KHM",2020-05-16,122,0,122,16005373
"KHM",2020-05-17,122,0,122,16005373
"KHM",2020-05-18,122,0,122,16005373
"KHM",2020-05-19,122,0,122,16005373
"KHM",2020-05-20,122,0,122,16005373
"KHM",2020-05-21,123,0,122,16005373
"KHM",2020-05-22,123,0,122,16005373
"KHM",2020-05-23,124,0,122,16005373
"KHM",2020-05-24,124,0,122,16005373
"KHM",2020-05-25,124,0,122,16005373
"KHM",2020-05-26,124,0,122,16005373
"KHM",2020-05-27,124,0,122,16005373
"KHM",2020-05-28,124,0,122,16005373
"KHM",2020-05-29,124,0,122,16005373
"KHM",2020-05-30,125,0,123,16005373
"KHM",2020-05-31,125,0,123,16005373
"KHM",2020-06-01,125,0,123,16005373
"KHM",2020-06-02,125,0,123,16005373
"KHM",2020-06-03,125,0,123,16005373
"KHM",2020-06-04,125,0,123,16005373
"KHM",2020-06-05,125,0,123,16005373
"KHM",2020-06-06,125,0,123,16005373
"KHM",2020-06-07,126,0,123,16005373
"KHM",2020-06-08,126,0,123,16005373
"KHM",2020-06-09,126,0,125,16005373
"KHM",2020-06-10,126,0,125,16005373
"KHM",2020-06-11,126,0,125,16005373
"KHM",2020-06-12,126,0,125,16005373
"KHM",2020-06-13,128,0,125,16005373
"KHM",2020-06-14,128,0,125,16005373
"KHM",2020-06-15,128,0,125,16005373
"KHM",2020-06-16,128,0,126,16005373
"KHM",2020-06-17,128,0,126,16005373
"KHM",2020-06-18,129,0,126,16005373
"KHM",2020-06-19,129,0,126,16005373
"KHM",2020-06-20,129,0,126,16005373
"KHM",2020-06-21,129,0,127,16005373
"KHM",2020-06-22,130,0,127,16005373
"KHM",2020-06-23,130,0,127,16005373
"KHM",2020-06-24,130,0,127,16005373
"KHM",2020-06-25,130,0,127,16005373
"KHM",2020-06-26,139,0,129,16005373
"KHM",2020-06-27,141,0,129,16005373
"KHM",2020-06-28,141,0,130,16005373
"KHM",2020-06-29,141,0,130,16005373
"KHM",2020-06-30,141,0,130,16005373
"KHM",2020-07-01,141,0,131,16005373
"KHM",2020-07-02,141,0,131,16005373
"KHM",2020-07-03,141,0,131,16005373
"KHM",2020-07-04,141,0,131,16005373
"KHM",2020-07-05,141,0,131,16005373
"KHM",2020-07-06,141,0,131,16005373
"KHM",2020-07-07,141,0,131,16005373
"KHM",2020-07-08,141,0,131,16005373
"KHM",2020-07-09,141,0,131,16005373
"KHM",2020-07-10,141,0,131,16005373
"KHM",2020-07-11,156,0,133,16005373
"KHM",2020-07-12,156,0,133,16005373
"KHM",2020-07-13,165,0,133,16005373
"KHM",2020-07-14,165,0,133,16005373
"KHM",2020-07-15,166,0,133,16005373
"KHM",2020-07-16,171,0,133,16005373
"KHM",2020-07-17,171,0,133,16005373
"KHM",2020-07-18,171,0,133,16005373
"KHM",2020-07-19,171,0,136,16005373
"KHM",2020-07-20,171,0,136,16005373
"KHM",2020-07-21,197,0,140,16005373
"KHM",2020-07-22,198,0,142,16005373
"KHM",2020-07-23,202,0,142,16005373
"KHM",2020-07-24,202,0,142,16005373
"KHM",2020-07-25,225,0,143,16005373
"KHM",2020-07-26,225,0,143,16005373
"KHM",2020-07-27,226,0,147,16005373
"KHM",2020-07-28,226,0,147,16005373
"KHM",2020-07-29,226,0,147,16005373
"KHM",2020-07-30,234,0,164,16005373
"KHM",2020-07-31,239,0,164,16005373
"KHM",2020-08-01,240,0,196,16005373
"KHM",2020-08-02,240,0,196,16005373
"KHM",2020-08-03,240,0,197,16005373
"KHM",2020-08-04,243,0,202,16005373
"KHM",2020-08-05,243,0,202,16005373
"KHM",2020-08-06,243,0,214,16005373
"KHM",2020-08-07,246,0,215,16005373
"KHM",2020-08-08,248,0,217,16005373
"KHM",2020-08-09,251,0,219,16005373
"KHM",2020-08-10,251,0,219,16005373
"KHM",2020-08-11,268,0,220,16005373
"KHM",2020-08-12,272,0,223,16005373
"KHM",2020-08-13,273,0,225,16005373
"KHM",2020-08-14,273,0,225,16005373
"KHM",2020-08-15,273,0,238,16005373
"KHM",2020-08-16,273,0,238,16005373
"KHM",2020-08-17,273,0,238,16005373
"KHM",2020-08-18,273,0,251,16005373
"KHM",2020-08-19,273,0,253,16005373
"KHM",2020-08-20,273,0,253,16005373
"KHM",2020-08-21,273,0,263,16005373
"KHM",2020-08-22,273,0,263,16005373
"KHM",2020-08-23,273,0,263,16005373
"KHM",2020-08-24,273,0,263,16005373
"KHM",2020-08-25,273,0,264,16005373
"KHM",2020-08-26,273,0,264,16005373
"KHM",2020-08-27,273,0,265,16005373
"KHM",2020-08-28,273,0,265,16005373
"KHM",2020-08-29,273,0,265,16005373
"KHM",2020-08-30,273,0,265,16005373
"KHM",2020-08-31,274,0,266,16005373
"KHM",2020-09-01,274,0,266,16005373
"KHM",2020-09-02,274,0,271,16005373
"KHM",2020-09-03,274,0,272,16005373
"KHM",2020-09-04,274,0,272,16005373
"KHM",2020-09-05,274,0,272,16005373
"KHM",2020-09-06,274,0,272,16005373
"KHM",2020-09-07,274,0,273,16005373
"KHM",2020-09-08,274,0,273,16005373
"KHM",2020-09-09,274,0,273,16005373
"KHM",2020-09-10,274,0,274,16005373
"KHM",2020-09-11,274,0,274,16005373
"KHM",2020-09-12,275,0,274,16005373
"KHM",2020-09-13,275,0,274,16005373
"KHM",2020-09-14,275,0,274,16005373
"KHM",2020-09-15,275,0,274,16005373
"KHM",2020-09-16,275,0,274,16005373
"KHM",2020-09-17,275,0,274,16005373
"KHM",2020-09-18,275,0,274,16005373
"KHM",2020-09-19,275,0,274,16005373
"KHM",2020-09-20,275,0,274,16005373
"KHM",2020-09-21,275,0,274,16005373
"KHM",2020-09-22,275,0,274,16005373
"KHM",2020-09-23,275,0,274,16005373
"KHM",2020-09-24,275,0,274,16005373
"KHM",2020-09-25,275,0,274,16005373
"KHM",2020-09-26,276,0,274,16005373
"KHM",2020-09-27,276,0,275,16005373
"KHM",2020-09-28,277,0,275,16005373
"KHM",2020-09-29,277,0,275,16005373
"KHM",2020-09-30,277,0,275,16005373
"KHM",2020-10-01,278,0,275,16005373
"KHM",2020-10-02,278,0,275,16005373
"KHM",2020-10-03,278,0,275,16005373
"KHM",2020-10-04,278,0,275,16005373
"KHM",2020-10-05,280,0,276,16005373
"KHM",2020-10-06,280,0,276,16005373
"KHM",2020-10-07,281,0,276,16005373
"KHM",2020-10-08,281,0,276,16005373
"KHM",2020-10-09,283,0,277,16005373
"KHM",2020-10-10,283,0,277,16005373
"KHM",2020-10-11,283,0,278,16005373
"KHM",2020-10-12,283,0,278,16005373
"KHM",2020-10-13,283,0,278,16005373
"KHM",2020-10-14,283,0,278,16005373
"KHM",2020-10-15,283,0,278,16005373
"KHM",2020-10-16,283,0,280,16005373
"KHM",2020-10-17,283,0,280,16005373
"KHM",2020-10-18,283,0,280,16005373
